src,dst,generated,served
0,1,774,766
0,2,730,725
0,3,732,707
0,4,772,751
0,5,756,721
0,6,706,673
0,7,717,692
0,8,702,676
0,9,740,695
0,10,735,684
0,11,760,728
0,12,724,699
0,13,664,638
1,0,0,0
1,2,742,736
1,3,719,695
1,4,722,691
1,5,730,704
1,6,790,752
1,7,738,716
1,8,722,700
1,9,721,681
1,10,723,685
1,11,724,699
1,12,744,711
1,13,712,676
2,0,0,0
2,1,0,0
2,3,740,712
2,4,745,714
2,5,719,693
2,6,689,647
2,7,739,708
2,8,736,693
2,9,732,697
2,10,741,709
2,11,778,745
2,12,714,680
2,13,727,699
3,0,0,0
3,1,0,0
3,2,0,0
3,4,727,708
3,5,747,716
3,6,735,700
3,7,739,714
3,8,746,722
3,9,770,737
3,10,762,737
3,11,701,675
3,12,744,714
3,13,726,698
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,730,716
4,6,712,698
4,7,779,760
4,8,770,739
4,9,721,691
4,10,742,712
4,11,730,695
4,12,716,685
4,13,702,680
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,732,705
5,7,722,701
5,8,688,667
5,9,739,717
5,10,717,696
5,11,755,734
5,12,762,743
5,13,746,729
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,764,749
6,8,709,672
6,9,766,724
6,10,751,711
6,11,833,782
6,12,738,701
6,13,744,708
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,728,703
7,9,737,703
7,10,691,671
7,11,736,701
7,12,751,716
7,13,753,712
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,709,694
8,10,727,722
8,11,741,723
8,12,705,701
8,13,737,728
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,744,726
9,11,722,704
9,12,719,701
9,13,730,712
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,699,690
10,12,748,742
10,13,775,767
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,712,702
11,13,700,692
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,751,745
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
