src,dst,success
0,1,3171
0,3,4936
1,2,3707
2,3,4943
2,13,6940
3,4,8553
3,10,5002
4,8,10462
4,11,5620
5,6,2466
5,7,3899
6,9,5146
7,8,6926
8,9,7510
8,12,6089
8,15,8272
9,17,5535
10,11,7652
10,13,6044
11,14,6280
11,15,10291
12,16,4841
12,17,3845
13,14,6410
13,19,6514
13,20,5600
14,18,5701
15,16,6871
15,21,7715
16,22,5073
17,23,5415
18,20,6515
18,21,10242
19,24,3366
20,25,5636
21,26,7481
22,23,4219
22,26,4175
23,27,3056
24,25,2562
26,27,3150
