src,dst,generated,served
0,1,172,172
0,2,175,174
0,3,179,179
0,4,181,181
0,5,182,163
0,6,180,154
0,7,175,157
0,8,168,163
0,9,182,156
0,10,172,172
0,11,171,170
0,12,201,183
0,13,189,187
0,14,163,162
0,15,169,164
0,16,189,172
0,17,181,158
0,18,192,192
0,19,172,171
0,20,187,187
0,21,161,157
0,22,202,190
0,23,206,185
0,24,168,166
0,25,166,165
0,26,176,167
0,27,158,144
1,0,0,0
1,2,171,171
1,3,198,197
1,4,179,176
1,5,180,151
1,6,184,143
1,7,173,132
1,8,175,149
1,9,173,139
1,10,194,194
1,11,179,178
1,12,176,152
1,13,189,189
1,14,170,170
1,15,174,159
1,16,179,155
1,17,158,118
1,18,176,176
1,19,186,183
1,20,185,185
1,21,221,210
1,22,184,158
1,23,171,144
1,24,167,166
1,25,180,180
1,26,184,169
1,27,152,124
2,0,0,0
2,1,0,0
2,3,174,173
2,4,172,170
2,5,179,149
2,6,186,142
2,7,182,148
2,8,172,154
2,9,153,138
2,10,176,176
2,11,173,173
2,12,200,174
2,13,188,187
2,14,173,172
2,15,160,149
2,16,178,161
2,17,177,147
2,18,167,167
2,19,186,185
2,20,170,170
2,21,175,167
2,22,201,177
2,23,176,151
2,24,185,185
2,25,171,170
2,26,179,160
2,27,193,174
3,0,0,0
3,1,0,0
3,2,0,0
3,4,179,179
3,5,160,147
3,6,173,154
3,7,179,164
3,8,171,161
3,9,169,154
3,10,169,169
3,11,166,165
3,12,175,165
3,13,172,172
3,14,171,169
3,15,159,155
3,16,155,143
3,17,194,175
3,18,192,191
3,19,196,196
3,20,179,179
3,21,172,167
3,22,190,172
3,23,148,128
3,24,179,177
3,25,191,191
3,26,172,151
3,27,184,153
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,187,176
4,6,198,189
4,7,180,170
4,8,177,175
4,9,190,185
4,10,165,163
4,11,150,147
4,12,188,184
4,13,187,187
4,14,196,196
4,15,172,170
4,16,164,158
4,17,192,183
4,18,175,175
4,19,165,160
4,20,187,186
4,21,201,199
4,22,177,164
4,23,170,147
4,24,171,167
4,25,167,161
4,26,168,154
4,27,186,169
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,135,135
5,7,183,183
5,8,166,166
5,9,175,175
5,10,176,147
5,11,172,160
5,12,170,169
5,13,188,160
5,14,155,140
5,15,173,172
5,16,157,156
5,17,189,189
5,18,157,139
5,19,152,124
5,20,160,128
5,21,186,184
5,22,186,185
5,23,187,187
5,24,171,143
5,25,175,148
5,26,164,160
5,27,154,154
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,167,167
6,8,156,155
6,9,171,170
6,10,162,136
6,11,157,146
6,12,165,165
6,13,182,158
6,14,197,168
6,15,182,179
6,16,189,188
6,17,194,194
6,18,177,156
6,19,177,145
6,20,190,159
6,21,189,185
6,22,190,190
6,23,169,169
6,24,167,122
6,25,179,145
6,26,178,175
6,27,183,182
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,187,186
7,9,197,196
7,10,180,170
7,11,155,148
7,12,181,180
7,13,176,154
7,14,176,167
7,15,148,148
7,16,186,186
7,17,175,172
7,18,165,153
7,19,195,159
7,20,170,145
7,21,167,165
7,22,189,189
7,23,182,181
7,24,155,122
7,25,168,123
7,26,180,178
7,27,187,186
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,179,179
8,10,148,146
8,11,198,195
8,12,204,203
8,13,170,162
8,14,187,183
8,15,163,163
8,16,165,165
8,17,176,175
8,18,174,167
8,19,186,163
8,20,163,155
8,21,175,174
8,22,182,181
8,23,191,189
8,24,171,147
8,25,180,150
8,26,181,181
8,27,185,185
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,183,172
9,11,163,161
9,12,189,189
9,13,178,151
9,14,211,197
9,15,171,170
9,16,167,166
9,17,160,160
9,18,182,174
9,19,147,118
9,20,153,129
9,21,169,168
9,22,170,170
9,23,187,186
9,24,186,156
9,25,173,142
9,26,179,176
9,27,157,156
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,168,168
10,12,158,150
10,13,171,171
10,14,178,178
10,15,173,170
10,16,179,177
10,17,186,169
10,18,192,192
10,19,164,163
10,20,145,145
10,21,202,200
10,22,176,170
10,23,179,163
10,24,180,178
10,25,158,158
10,26,175,168
10,27,157,133
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,177,174
11,13,192,191
11,14,166,166
11,15,164,163
11,16,159,156
11,17,184,179
11,18,171,171
11,19,172,169
11,20,197,197
11,21,203,202
11,22,182,176
11,23,182,178
11,24,179,179
11,25,171,170
11,26,172,170
11,27,178,169
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,177,167
12,14,195,190
12,15,182,182
12,16,172,172
12,17,181,179
12,18,188,179
12,19,166,141
12,20,173,156
12,21,202,202
12,22,176,175
12,23,178,178
12,24,183,144
12,25,173,139
12,26,162,162
12,27,205,205
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
13,14,187,187
13,15,176,173
13,16,170,161
13,17,193,166
13,18,184,184
13,19,182,182
13,20,164,164
13,21,160,156
13,22,166,159
13,23,168,144
13,24,200,200
13,25,197,197
13,26,179,170
13,27,176,161
14,0,0,0
14,1,0,0
14,2,0,0
14,3,0,0
14,4,0,0
14,5,0,0
14,6,0,0
14,7,0,0
14,8,0,0
14,9,0,0
14,10,0,0
14,11,0,0
14,12,0,0
14,13,0,0
14,15,185,183
14,16,160,159
14,17,154,144
14,18,166,165
14,19,189,188
14,20,196,195
14,21,150,146
14,22,170,161
14,23,164,159
14,24,160,159
14,25,181,180
14,26,168,168
14,27,183,175
15,0,0,0
15,1,0,0
15,2,0,0
15,3,0,0
15,4,0,0
15,5,0,0
15,6,0,0
15,7,0,0
15,8,0,0
15,9,0,0
15,10,0,0
15,11,0,0
15,12,0,0
15,13,0,0
15,14,0,0
15,16,177,177
15,17,184,184
15,18,191,191
15,19,178,175
15,20,170,166
15,21,161,161
15,22,186,185
15,23,216,214
15,24,168,159
15,25,166,162
15,26,193,193
15,27,177,173
16,0,0,0
16,1,0,0
16,2,0,0
16,3,0,0
16,4,0,0
16,5,0,0
16,6,0,0
16,7,0,0
16,8,0,0
16,9,0,0
16,10,0,0
16,11,0,0
16,12,0,0
16,13,0,0
16,14,0,0
16,15,0,0
16,17,182,180
16,18,174,172
16,19,183,162
16,20,195,187
16,21,175,174
16,22,173,172
16,23,174,172
16,24,167,149
16,25,154,140
16,26,175,173
16,27,175,174
17,0,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,5,0,0
17,6,0,0
17,7,0,0
17,8,0,0
17,9,0,0
17,10,0,0
17,11,0,0
17,12,0,0
17,13,0,0
17,14,0,0
17,15,0,0
17,16,0,0
17,18,204,190
17,19,164,127
17,20,164,136
17,21,184,183
17,22,198,198
17,23,181,181
17,24,165,135
17,25,159,130
17,26,172,172
17,27,156,155
18,0,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,5,0,0
18,6,0,0
18,7,0,0
18,8,0,0
18,9,0,0
18,10,0,0
18,11,0,0
18,12,0,0
18,13,0,0
18,14,0,0
18,15,0,0
18,16,0,0
18,17,0,0
18,19,166,166
18,20,180,179
18,21,167,166
18,22,174,173
18,23,181,173
18,24,172,172
18,25,191,191
18,26,188,184
18,27,187,184
19,0,0,0
19,1,0,0
19,2,0,0
19,3,0,0
19,4,0,0
19,5,0,0
19,6,0,0
19,7,0,0
19,8,0,0
19,9,0,0
19,10,0,0
19,11,0,0
19,12,0,0
19,13,0,0
19,14,0,0
19,15,0,0
19,16,0,0
19,17,0,0
19,18,0,0
19,20,192,190
19,21,174,170
19,22,209,179
19,23,184,140
19,24,207,205
19,25,174,173
19,26,170,154
19,27,204,173
20,0,0,0
20,1,0,0
20,2,0,0
20,3,0,0
20,4,0,0
20,5,0,0
20,6,0,0
20,7,0,0
20,8,0,0
20,9,0,0
20,10,0,0
20,11,0,0
20,12,0,0
20,13,0,0
20,14,0,0
20,15,0,0
20,16,0,0
20,17,0,0
20,18,0,0
20,19,0,0
20,21,162,161
20,22,165,160
20,23,184,170
20,24,197,197
20,25,204,202
20,26,191,189
20,27,178,168
21,0,0,0
21,1,0,0
21,2,0,0
21,3,0,0
21,4,0,0
21,5,0,0
21,6,0,0
21,7,0,0
21,8,0,0
21,9,0,0
21,10,0,0
21,11,0,0
21,12,0,0
21,13,0,0
21,14,0,0
21,15,0,0
21,16,0,0
21,17,0,0
21,18,0,0
21,19,0,0
21,20,0,0
21,22,156,154
21,23,187,183
21,24,165,160
21,25,196,194
21,26,156,156
21,27,186,185
22,0,0,0
22,1,0,0
22,2,0,0
22,3,0,0
22,4,0,0
22,5,0,0
22,6,0,0
22,7,0,0
22,8,0,0
