src,dst,success
0,1,2892
0,3,4901
1,2,3666
2,3,4685
2,13,6729
3,4,8529
3,10,4763
4,8,10515
4,11,5693
5,6,2322
5,7,3819
6,9,5139
7,8,7133
8,9,7541
8,12,6143
8,15,8287
9,17,5314
10,11,7556
10,13,5764
11,14,6098
11,15,10395
12,16,4660
12,17,3639
13,14,6237
13,19,6262
13,20,5478
14,18,5436
15,16,6912
15,21,7786
16,22,4983
17,23,5176
18,20,6677
18,21,10293
19,24,3133
20,25,5706
21,26,7866
22,23,4112
22,26,4064
23,27,2942
24,25,2469
26,27,3199
