src,dst,generated,served
0,1,163,162
0,2,159,157
0,3,155,148
0,4,177,174
0,5,161,160
0,6,160,160
0,7,147,142
0,8,154,150
0,9,181,177
0,10,149,146
0,11,152,146
0,12,178,175
0,13,155,150
0,14,156,147
0,15,151,144
0,16,161,155
0,17,150,148
0,18,163,155
0,19,157,152
0,20,161,157
0,21,159,152
0,22,168,162
0,23,157,155
0,24,161,154
0,25,165,161
0,26,171,168
0,27,156,153
1,0,0,0
1,2,162,157
1,3,168,157
1,4,147,142
1,5,156,151
1,6,180,174
1,7,142,136
1,8,156,151
1,9,175,170
1,10,151,144
1,11,178,176
1,12,148,145
1,13,173,167
1,14,164,159
1,15,154,148
1,16,157,149
1,17,167,161
1,18,147,144
1,19,151,147
1,20,148,143
1,21,166,159
1,22,161,152
1,23,178,172
1,24,180,172
1,25,155,146
1,26,147,137
1,27,171,163
2,0,0,0
2,1,0,0
2,3,162,158
2,4,169,160
2,5,152,150
2,6,190,182
2,7,184,177
2,8,150,144
2,9,177,174
2,10,147,144
2,11,157,155
2,12,156,148
2,13,176,172
2,14,174,169
2,15,162,155
2,16,165,160
2,17,143,139
2,18,174,171
2,19,153,142
2,20,153,150
2,21,172,164
2,22,158,146
2,23,170,166
2,24,164,159
2,25,153,146
2,26,150,147
2,27,161,157
3,0,0,0
3,1,0,0
3,2,0,0
3,4,162,160
3,5,145,145
3,6,159,155
3,7,130,126
3,8,167,164
3,9,155,149
3,10,160,156
3,11,162,153
3,12,171,164
3,13,171,169
3,14,155,152
3,15,157,150
3,16,162,156
3,17,170,165
3,18,180,173
3,19,168,165
3,20,136,132
3,21,143,140
3,22,156,152
3,23,183,178
3,24,142,137
3,25,142,138
3,26,152,145
3,27,159,158
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,173,167
4,6,161,157
4,7,142,139
4,8,164,159
4,9,164,156
4,10,179,178
4,11,152,143
4,12,171,164
4,13,147,144
4,14,166,159
4,15,157,154
4,16,148,142
4,17,146,141
4,18,141,140
4,19,181,175
4,20,175,174
4,21,151,145
4,22,168,161
4,23,178,172
4,24,168,164
4,25,149,145
4,26,161,154
4,27,160,154
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,161,156
5,7,144,137
5,8,185,178
5,9,161,157
5,10,149,144
5,11,168,164
5,12,177,175
5,13,161,155
5,14,155,145
5,15,165,162
5,16,175,173
5,17,159,153
5,18,170,161
5,19,146,139
5,20,146,141
5,21,152,147
5,22,156,152
5,23,166,160
5,24,172,166
5,25,171,163
5,26,170,165
5,27,141,137
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,146,145
6,8,159,154
6,9,142,138
6,10,153,148
6,11,173,167
6,12,167,163
6,13,172,165
6,14,185,181
6,15,163,155
6,16,167,164
6,17,171,162
6,18,143,138
6,19,178,173
6,20,194,187
6,21,156,154
6,22,184,180
6,23,160,158
6,24,147,142
6,25,166,162
6,26,172,169
6,27,155,150
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,168,161
7,9,161,158
7,10,180,173
7,11,147,139
7,12,170,165
7,13,184,179
7,14,146,140
7,15,166,160
7,16,161,156
7,17,155,148
7,18,155,147
7,19,164,155
7,20,153,150
7,21,184,179
7,22,162,159
7,23,153,149
7,24,161,154
7,25,156,151
7,26,161,158
7,27,149,140
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,149,147
8,10,152,147
8,11,148,146
8,12,164,162
8,13,177,175
8,14,152,145
8,15,151,147
8,16,138,134
8,17,165,160
8,18,147,144
8,19,158,150
8,20,145,142
8,21,172,165
8,22,151,149
8,23,194,187
8,24,166,161
8,25,148,143
8,26,172,167
8,27,161,156
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,162,152
9,11,146,144
9,12,159,154
9,13,160,154
9,14,155,151
9,15,133,129
9,16,167,163
9,17,184,179
9,18,171,164
9,19,163,153
9,20,155,149
9,21,154,151
9,22,166,158
9,23,185,180
9,24,159,151
9,25,171,164
9,26,146,144
9,27,153,151
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,158,156
10,12,178,171
10,13,158,155
10,14,145,143
10,15,157,150
10,16,139,135
10,17,144,137
10,18,166,162
10,19,179,172
10,20,151,150
10,21,180,174
10,22,159,152
10,23,166,162
10,24,188,184
10,25,151,147
10,26,155,152
10,27,159,154
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,163,157
11,13,175,169
11,14,159,154
11,15,174,171
11,16,180,173
11,17,179,173
11,18,162,158
11,19,176,171
11,20,148,145
11,21,186,180
11,22,169,161
11,23,162,157
11,24,159,154
11,25,175,173
11,26,159,157
11,27,151,146
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,145,139
12,14,157,150
12,15,155,149
12,16,136,131
12,17,186,183
12,18,162,153
12,19,181,172
12,20,180,175
12,21,159,152
12,22,139,136
12,23,165,159
12,24,164,155
12,25,170,162
12,26,167,167
12,27,161,151
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
13,14,164,158
13,15,170,163
13,16,158,154
13,17,170,159
13,18,162,154
13,19,166,158
13,20,173,167
13,21,161,159
13,22,157,149
13,23,140,137
13,24,182,174
13,25,159,157
13,26,176,167
13,27,160,155
14,0,0,0
14,1,0,0
14,2,0,0
14,3,0,0
14,4,0,0
14,5,0,0
14,6,0,0
14,7,0,0
14,8,0,0
14,9,0,0
14,10,0,0
14,11,0,0
14,12,0,0
14,13,0,0
14,15,153,149
14,16,156,154
14,17,159,146
14,18,166,163
14,19,165,158
14,20,191,181
14,21,162,157
14,22,150,145
14,23,141,137
14,24,143,137
14,25,170,164
14,26,162,157
14,27,178,175
15,0,0,0
15,1,0,0
15,2,0,0
15,3,0,0
15,4,0,0
15,5,0,0
15,6,0,0
15,7,0,0
15,8,0,0
15,9,0,0
15,10,0,0
15,11,0,0
15,12,0,0
15,13,0,0
15,14,0,0
15,16,161,153
15,17,185,180
15,18,173,169
15,19,175,169
15,20,178,171
15,21,139,134
15,22,142,140
15,23,157,154
15,24,165,161
15,25,163,158
15,26,148,146
15,27,154,148
16,0,0,0
16,1,0,0
16,2,0,0
16,3,0,0
16,4,0,0
16,5,0,0
16,6,0,0
16,7,0,0
16,8,0,0
16,9,0,0
16,10,0,0
16,11,0,0
16,12,0,0
16,13,0,0
16,14,0,0
16,15,0,0
16,17,155,153
16,18,165,163
16,19,165,163
16,20,185,178
16,21,140,134
16,22,172,169
16,23,175,171
16,24,185,177
16,25,148,144
16,26,156,151
16,27,174,172
17,0,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,5,0,0
17,6,0,0
17,7,0,0
17,8,0,0
17,9,0,0
17,10,0,0
17,11,0,0
17,12,0,0
17,13,0,0
17,14,0,0
17,15,0,0
17,16,0,0
17,18,188,183
17,19,158,154
17,20,165,157
17,21,147,144
17,22,144,143
17,23,137,135
17,24,144,136
17,25,153,148
17,26,172,166
17,27,161,157
18,0,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,5,0,0
18,6,0,0
18,7,0,0
18,8,0,0
18,9,0,0
18,10,0,0
18,11,0,0
18,12,0,0
18,13,0,0
18,14,0,0
18,15,0,0
18,16,0,0
18,17,0,0
18,19,144,143
18,20,182,177
18,21,164,159
18,22,157,150
18,23,153,150
