src,dst,success
0,1,2909
0,3,4699
1,2,3448
2,3,4598
2,13,6466
3,4,8280
3,10,4542
4,8,10235
4,11,5295
5,6,2221
5,7,3606
6,9,4818
7,8,6565
8,9,7185
8,12,5796
8,15,7956
9,17,5046
10,11,7218
10,13,5550
11,14,5828
11,15,9884
12,16,4418
12,17,3496
13,14,5993
13,19,6092
13,20,5072
14,18,5275
15,16,6497
15,21,7339
16,22,4729
17,23,4834
18,20,6180
18,21,9821
19,24,3125
20,25,5323
21,26,7293
22,23,3775
22,26,3819
23,27,2741
24,25,2412
26,27,3050
