src,dst,generated,served
0,1,963,963
0,2,913,913
0,3,937,936
0,4,917,911
0,5,906,906
0,6,916,916
0,7,952,952
0,8,933,922
0,9,946,853
0,10,941,941
0,11,942,940
0,12,937,916
0,13,913,592
0,14,972,287
0,15,923,917
0,16,930,902
0,17,951,646
0,18,928,120
0,19,945,25
0,20,938,910
0,21,941,768
0,22,940,452
0,23,890,79
0,24,949,37
1,2,956,956
1,3,962,962
1,4,911,910
1,5,905,905
1,6,982,982
1,7,938,938
1,8,924,920
1,9,928,923
1,10,918,915
1,11,977,977
1,12,935,933
1,13,928,896
1,14,932,657
1,15,976,954
1,16,942,934
1,17,940,845
1,18,882,379
1,19,953,155
1,20,931,719
1,21,910,789
1,22,903,492
1,23,961,190
1,24,951,118
2,3,913,913
2,4,913,913
2,5,944,944
2,6,887,887
2,7,952,951
2,8,863,862
2,9,956,956
2,10,908,897
2,11,933,931
2,12,960,960
2,13,926,922
2,14,905,886
2,15,932,640
2,16,881,794
2,17,867,864
2,18,944,857
2,19,943,666
2,20,969,268
2,21,948,378
2,22,880,681
2,23,897,458
2,24,965,360
3,4,833,833
3,5,945,941
3,6,885,883
3,7,912,912
3,8,935,935
3,9,931,931
3,10,935,744
3,11,916,887
3,12,934,932
3,13,934,934
3,14,942,942
3,15,910,167
3,16,923,387
3,17,899,823
3,18,933,924
3,19,963,930
3,20,943,55
3,21,927,60
3,22,927,405
3,23,920,716
3,24,897,636
4,5,945,905
4,6,941,935
4,7,915,915
4,8,927,927
4,9,956,956
4,10,980,363
4,11,905,653
4,12,904,896
4,13,953,953
4,14,943,943
4,15,968,41
4,16,926,85
4,17,905,588
4,18,917,901
4,19,975,971
4,20,936,9
4,21,929,10
4,22,880,234
4,23,959,643
4,24,945,840
5,6,1029,1029
5,7,896,896
5,8,933,930
5,9,938,898
5,10,902,902
5,11,951,951
5,12,941,938
5,13,954,885
5,14,895,479
5,15,944,944
5,16,955,953
5,17,960,889
5,18,960,335
5,19,946,56
5,20,943,937
5,21,934,862
5,22,949,479
5,23,1003,87
5,24,940,13
6,7,912,912
6,8,961,961
6,9,908,905
6,10,963,963
6,11,959,959
6,12,949,949
6,13,854,844
6,14,946,823
6,15,939,939
6,16,893,892
6,17,966,946
6,18,913,672
6,19,929,274
6,20,1012,941
6,21,958,927
6,22,931,712
6,23,933,199
6,24,905,32
7,8,962,962
7,9,922,922
7,10,943,942
7,11,908,908
7,12,946,946
7,13,922,921
7,14,904,898
7,15,959,840
7,16,907,893
7,17,883,882
7,18,927,914
7,19,950,854
7,20,956,406
7,21,977,714
7,22,940,915
7,23,936,685
7,24,939,471
8,9,989,989
8,10,939,861
8,11,887,878
8,12,885,885
8,13,979,979
8,14,923,923
8,15,943,229
8,16,947,631
8,17,936,920
8,18,948,946
8,19,976,976
8,20,929,38
8,21,929,201
8,22,897,706
8,23,914,885
8,24,912,816
9,10,937,539
9,11,940,805
9,12,979,978
9,13,948,947
9,14,893,893
9,15,959,32
9,16,911,153
9,17,943,823
9,18,1020,1014
9,19,947,947
9,20,1004,5
9,21,942,48
9,22,884,474
9,23,919,833
9,24,946,929
10,11,925,925
10,12,949,949
10,13,905,893
10,14,958,753
10,15,890,890
10,16,944,943
10,17,951,944
10,18,903,793
10,19,956,489
10,20,964,964
10,21,945,943
10,22,1008,981
10,23,894,651
10,24,926,449
11,12,901,900
11,13,970,970
11,14,937,916
11,15,929,929
11,16,933,933
11,17,958,956
11,18,970,950
11,19,907,736
11,20,904,903
11,21,940,940
11,22,930,924
11,23,927,884
11,24,873,627
12,13,921,921
12,14,973,973
12,15,913,909
12,16,897,896
12,17,922,922
12,18,970,970
12,19,938,936
12,20,935,858
12,21,991,983
12,22,954,954
12,23,924,919
12,24,902,881
13,14,960,960
13,15,880,689
13,16,911,886
13,17,960,960
13,18,934,934
13,19,919,919
13,20,927,510
13,21,918,809
13,22,869,867
13,23,966,966
13,24,968,965
14,15,970,399
14,16,929,700
14,17,922,919
14,18,949,949
14,19,925,925
14,20,919,353
14,21,955,547
14,22,936,896
14,23,916,910
14,24,910,909
15,16,933,933
15,17,906,906
15,18,925,881
15,19,924,656
15,20,931,931
15,21,970,970
15,22,922,921
15,23,893,833
15,24,956,670
16,17,935,934
16,18,888,886
16,19,925,887
16,20,889,888
16,21,937,937
16,22,891,891
16,23,924,921
16,24,931,872
17,18,933,933
17,19,927,927
17,20,931,927
17,21,981,981
17,22,941,941
17,23,945,945
17,24,914,914
18,19,902,902
18,20,945,781
18,21,954,948
18,22,914,914
18,23,990,990
18,24,955,955
19,20,937,526
19,21,936,812
19,22,932,930
19,23,932,932
19,24,963,963
20,21,889,889
20,22,929,927
20,23,988,974
20,24,914,747
21,22,875,875
21,23,961,960
21,24,887,857
22,23,861,861
22,24,932,930
23,24,895,895
