src,dst,generated,served
0,1,566,565
0,2,602,601
0,3,556,553
0,4,612,611
0,5,561,294
0,6,574,317
0,7,536,279
0,8,590,299
0,9,588,288
0,10,565,564
0,11,584,583
0,12,614,304
0,13,580,577
0,14,591,589
0,15,580,311
0,16,577,291
0,17,608,318
0,18,604,601
0,19,563,562
0,20,572,569
0,21,597,305
0,22,617,340
0,23,587,314
0,24,554,550
0,25,606,606
0,26,626,338
0,27,601,313
1,2,624,617
1,3,565,563
1,4,572,568
1,5,614,323
1,6,579,315
1,7,621,336
1,8,613,338
1,9,599,308
1,10,596,594
1,11,592,589
1,12,578,309
1,13,614,613
1,14,611,607
1,15,565,311
1,16,575,294
1,17,613,313
1,18,595,589
1,19,558,556
1,20,609,608
1,21,651,350
1,22,586,334
1,23,565,288
1,24,577,573
1,25,567,563
1,26,618,335
1,27,587,288
2,3,577,576
2,4,551,547
2,5,569,283
2,6,611,315
2,7,592,324
2,8,577,297
2,9,555,291
2,10,560,559
2,11,536,534
2,12,571,295
2,13,610,608
2,14,593,591
2,15,573,290
2,16,592,303
2,17,553,283
2,18,569,567
2,19,562,559
2,20,598,592
2,21,573,294
2,22,544,288
2,23,596,342
2,24,538,535
2,25,581,580
2,26,571,281
2,27,604,302
3,4,574,574
3,5,580,316
3,6,607,321
3,7,628,311
3,8,643,325
3,9,601,307
3,10,560,556
3,11,566,565
3,12,588,310
3,13,579,578
3,14,588,585
3,15,548,289
3,16,572,301
3,17,571,291
3,18,569,567
3,19,533,530
3,20,588,585
3,21,500,276
3,22,568,311
3,23,556,286
3,24,628,623
3,25,628,627
3,26,618,332
3,27,583,294
4,5,617,323
4,6,592,308
4,7,553,277
4,8,586,286
4,9,630,333
4,10,589,586
4,11,553,551
4,12,574,305
4,13,601,600
4,14,582,579
4,15,580,309
4,16,602,324
4,17,620,317
4,18,582,580
4,19,576,572
4,20,590,586
4,21,575,330
4,22,598,304
4,23,588,287
4,24,598,593
4,25,564,563
4,26,613,330
4,27,627,331
5,6,578,577
5,7,635,633
5,8,556,554
5,9,606,601
5,10,600,316
5,11,621,357
5,12,583,578
5,13,613,324
5,14,616,322
5,15,605,601
5,16,576,573
5,17,584,582
5,18,610,329
5,19,594,317
5,20,562,309
5,21,575,573
5,22,592,587
5,23,578,575
5,24,601,313
5,25,612,314
5,26,594,592
5,27,569,566
6,7,597,592
6,8,591,586
6,9,578,577
6,10,558,281
6,11,588,312
6,12,601,600
6,13,596,308
6,14,668,346
6,15,557,556
6,16,567,564
6,17,571,567
6,18,583,307
6,19,580,295
6,20,587,306
6,21,591,586
6,22,620,616
6,23,596,595
6,24,625,322
6,25,630,337
6,26,561,560
6,27,596,593
7,8,578,575
7,9,618,610
7,10,590,313
7,11,510,261
7,12,648,643
7,13,623,324
7,14,555,304
7,15,536,534
7,16,584,582
7,17,581,575
7,18,574,293
7,19,626,325
7,20,542,278
7,21,591,589
7,22,611,608
7,23,576,573
7,24,597,309
7,25,623,336
7,26,570,567
7,27,581,580
8,9,578,574
8,10,574,299
8,11,597,293
8,12,564,558
8,13,584,294
8,14,584,290
8,15,626,623
8,16,597,593
8,17,561,558
8,18,603,301
8,19,623,333
8,20,587,284
8,21,622,619
8,22,625,624
8,23,537,534
8,24,574,297
8,25,594,318
8,26,595,591
8,27,612,607
9,10,601,325
9,11,575,320
9,12,584,580
9,13,596,307
9,14,550,272
9,15,588,583
9,16,565,563
9,17,601,599
9,18,610,314
9,19,583,322
9,20,594,311
9,21,618,616
9,22,605,602
9,23,580,577
9,24,545,286
9,25,578,306
9,26,567,564
9,27,561,560
10,11,587,585
10,12,544,294
10,13,596,592
10,14,578,571
10,15,543,284
10,16,551,267
10,17,576,307
10,18,581,579
10,19,591,589
10,20,617,611
10,21,563,300
10,22,572,291
10,23,591,302
10,24,584,582
10,25,597,593
10,26,582,311
10,27,596,308
11,12,580,294
11,13,613,609
11,14,584,582
11,15,593,298
11,16,568,302
11,17,570,277
11,18,590,588
11,19,570,567
11,20,592,587
11,21,593,293
11,22,572,294
11,23,616,311
11,24,612,610
11,25,611,608
11,26,574,316
11,27,568,277
12,13,573,299
12,14,584,302
12,15,569,566
12,16,551,549
12,17,576,574
12,18,613,327
12,19,564,300
12,20,598,311
12,21,616,612
12,22,535,533
12,23,612,608
12,24,559,290
12,25,581,311
12,26,564,563
12,27,576,573
13,14,583,582
13,15,600,330
13,16,597,314
13,17,610,293
13,18,590,589
13,19,596,595
13,20,553,549
13,21,580,298
13,22,565,292
13,23,635,336
13,24,558,558
13,25,575,571
13,26,562,302
13,27,584,325
14,15,599,323
14,16,633,340
14,17,615,323
14,18,602,597
14,19,571,563
14,20,592,591
14,21,616,330
14,22,605,303
14,23,563,297
14,24,575,571
14,25,609,607
14,26,579,299
14,27,536,292
15,16,593,591
15,17,587,586
15,18,642,322
15,19,564,294
15,20,606,311
15,21,541,536
15,22,573,571
15,23,637,632
15,24,582,300
15,25,572,306
15,26,568,566
15,27,589,587
16,17,595,594
16,18,611,326
16,19,579,315
16,20,595,312
16,21,565,562
16,22,563,563
16,23,549,545
16,24,617,333
16,25,566,295
16,26,577,574
16,27,563,561
17,18,559,290
17,19,612,335
17,20,588,306
17,21,571,567
17,22,593,590
17,23,599,597
17,24,597,299
17,25,596,313
17,26,592,589
17,27,572,571
18,19,566,561
18,20,592,588
18,21,564,279
18,22,589,300
18,23,596,316
18,24,607,602
18,25,570,568
18,26,578,288
18,27,577,328
19,20,525,521
19,21,568,277
19,22,613,285
19,23,600,312
19,24,602,598
19,25,583,581
19,26,551,291
19,27,603,315
20,21,596,313
20,22,565,309
20,23,584,291
20,24,578,575
20,25,588,585
20,26,570,312
20,27,632,359
21,22,585,584
21,23,573,569
21,24,599,311
21,25,605,327
21,26,555,552
21,27,596,595
22,23,586,581
22,24,631,333
22,25,561,294
22,26,553,550
22,27,638,632
23,24,557,286
23,25,568,310
23,26,606,605
23,27,613,607
24,25,589,586
24,26,621,345
24,27,614,319
25,26,585,296
25,27,571,323
26,27,597,594
