src,dst,success
0,1,14208
0,5,13953
1,2,19925
1,6,15843
2,3,19918
2,7,16615
3,4,14315
3,8,15850
4,9,14061
5,6,15483
5,10,19919
6,7,19928
6,11,19922
7,8,19926
7,12,19923
8,9,15624
8,13,19924
9,14,19917
10,11,16581
10,15,19931
11,12,19924
11,16,19929
12,13,19926
12,17,19924
13,14,16657
13,18,19930
14,19,19924
15,16,16152
15,20,13954
16,17,19926
16,21,15957
17,18,19918
17,22,16653
18,19,16093
18,23,15806
19,24,13951
20,21,13617
21,22,19920
22,23,19919
23,24,13687
