src,dst,generated,served
0,1,1750,1739
0,2,1671,1217
0,3,1777,1300
0,4,1705,1693
0,5,1762,1754
0,6,1751,1248
0,7,1772,1309
0,8,1746,1287
0,9,1759,1268
0,10,1780,1204
0,11,1791,1152
0,12,1758,1271
0,13,1743,1260
0,14,1705,1098
0,15,1797,1155
1,2,1745,1289
1,3,1706,1253
1,4,1675,1670
1,5,1791,1782
1,6,1670,1236
1,7,1732,1264
1,8,1690,1235
1,9,1727,1247
1,10,1748,1155
1,11,1644,1066
1,12,1754,1240
1,13,1699,1257
1,14,1713,1146
1,15,1757,1167
2,3,1699,1689
2,4,1752,1295
2,5,1746,1274
2,6,1803,1793
2,7,1796,1786
2,8,1767,1172
2,9,1679,1077
2,10,1805,1347
2,11,1752,1310
2,12,1731,1123
2,13,1774,1141
2,14,1717,1262
2,15,1811,1319
3,4,1724,1214
3,5,1770,1276
3,6,1765,1759
3,7,1780,1772
3,8,1744,1143
3,9,1690,1096
3,10,1780,1310
3,11,1714,1262
3,12,1773,1149
3,13,1759,1121
3,14,1722,1276
3,15,1703,1249
4,5,1746,1738
4,6,1679,1221
4,7,1712,1239
4,8,1748,1315
4,9,1721,1303
4,10,1726,1105
4,11,1731,1121
4,12,1701,1272
4,13,1719,1260
4,14,1764,1163
4,15,1756,1132
5,6,1803,1306
5,7,1751,1293
5,8,1768,1272
5,9,1710,1297
5,10,1764,1150
5,11,1733,1138
5,12,1719,1260
5,13,1771,1272
5,14,1785,1168
5,15,1796,1176
6,7,1747,1735
6,8,1742,1198
6,9,1815,1187
6,10,1740,1268
6,11,1661,1251
6,12,1732,1113
6,13,1759,1157
6,14,1750,1285
6,15,1779,1302
7,8,1731,1138
7,9,1772,1153
7,10,1749,1298
7,11,1746,1294
7,12,1743,1106
7,13,1773,1169
7,14,1703,1263
7,15,1823,1351
8,9,1731,1722
8,10,1747,1304
8,11,1716,1262
8,12,1823,1813
8,13,1776,1772
8,14,1780,1291
8,15,1723,1287
9,10,1706,1275
9,11,1759,1314
9,12,1776,1769
9,13,1754,1748
9,14,1712,1288
9,15,1770,1297
10,11,1715,1709
10,12,1725,1247
10,13,1691,1280
10,14,1681,1675
10,15,1693,1686
11,12,1778,1344
11,13,1781,1341
11,14,1731,1726
11,15,1787,1776
12,13,1753,1750
12,14,1784,1337
12,15,1705,1251
13,14,1819,1384
13,15,1765,1337
14,15,1746,1740
