src,dst,generated,served
0,1,923,923
0,2,916,916
0,3,932,932
0,4,861,842
0,5,897,896
0,6,918,918
0,7,896,895
0,8,920,904
0,9,914,621
0,10,916,916
0,11,930,929
0,12,892,869
0,13,939,602
0,14,952,142
0,15,946,945
0,16,906,888
0,17,937,597
0,18,956,63
0,19,950,9
0,20,905,882
0,21,915,660
0,22,934,130
0,23,885,13
0,24,933,0
1,2,893,893
1,3,980,980
1,4,916,916
1,5,900,899
1,6,910,910
1,7,938,938
1,8,954,954
1,9,900,879
1,10,916,916
1,11,935,935
1,12,947,947
1,13,898,862
1,14,959,635
1,15,917,903
1,16,909,906
1,17,958,899
1,18,882,391
1,19,873,77
1,20,867,623
1,21,956,885
1,22,930,482
1,23,920,68
1,24,970,10
2,3,842,842
2,4,911,911
2,5,905,903
2,6,884,884
2,7,895,895
2,8,862,862
2,9,920,920
2,10,889,882
2,11,900,899
2,12,859,859
2,13,912,910
2,14,858,846
2,15,937,614
2,16,875,816
2,17,895,892
2,18,872,830
2,19,922,629
2,20,876,120
2,21,908,493
2,22,895,826
2,23,859,459
2,24,881,104
3,4,907,907
3,5,872,856
3,6,882,880
3,7,888,888
3,8,941,941
3,9,920,919
3,10,885,597
3,11,896,876
3,12,946,946
3,13,854,854
3,14,930,929
3,15,860,100
3,16,877,398
3,17,891,834
3,18,948,943
3,19,840,820
3,20,911,9
3,21,950,77
3,22,905,475
3,23,902,824
3,24,906,641
4,5,917,633
4,6,878,866
4,7,932,932
4,8,876,876
4,9,940,940
4,10,934,142
4,11,985,603
4,12,928,911
4,13,911,910
4,14,896,896
4,15,883,15
4,16,936,73
4,17,885,571
4,18,897,873
4,19,971,969
4,20,989,3
4,21,918,5
4,22,868,121
4,23,907,663
4,24,913,886
5,6,900,900
5,7,911,910
5,8,945,939
5,9,868,806
5,10,987,987
5,11,952,952
5,12,968,963
5,13,928,870
5,14,971,523
5,15,829,829
5,16,923,922
5,17,895,867
5,18,934,395
5,19,906,63
5,20,915,914
5,21,884,869
5,22,992,694
5,23,929,97
5,24,999,13
6,7,907,907
6,8,965,964
6,9,945,943
6,10,859,859
6,11,905,905
6,12,896,896
6,13,889,888
6,14,965,901
6,15,899,899
6,16,928,928
6,17,892,892
6,18,931,816
6,19,891,395
6,20,922,913
6,21,853,847
6,22,950,889
6,23,908,408
6,24,908,68
7,8,897,897
7,9,904,904
7,10,934,932
7,11,910,910
7,12,914,914
7,13,943,943
7,14,928,928
7,15,883,851
7,16,947,943
7,17,891,891
7,18,931,926
7,19,956,930
7,20,881,538
7,21,945,878
7,22,889,886
7,23,879,840
7,24,948,588
8,9,852,852
8,10,870,821
8,11,927,924
8,12,942,942
8,13,899,899
8,14,885,885
8,15,912,410
8,16,891,772
8,17,901,901
8,18,903,903
8,19,867,865
8,20,902,60
8,21,897,399
8,22,892,843
8,23,932,928
8,24,877,854
9,10,867,444
9,11,920,861
9,12,897,896
9,13,922,922
9,14,908,908
9,15,924,62
9,16,961,422
9,17,916,882
9,18,952,951
9,19,960,960
9,20,942,10
9,21,899,113
9,22,903,609
9,23,909,897
9,24,911,908
10,11,917,917
10,12,873,872
10,13,900,893
10,14,888,825
10,15,874,874
10,16,950,950
10,17,954,953
10,18,887,832
10,19,925,497
10,20,901,901
10,21,939,939
10,22,894,879
10,23,890,617
10,24,915,136
11,12,922,922
11,13,904,904
11,14,963,959
11,15,894,893
11,16,959,958
11,17,934,934
11,18,977,974
11,19,891,840
11,20,888,888
11,21,922,922
11,22,929,928
11,23,944,906
11,24,890,556
12,13,922,922
12,14,902,902
12,15,904,902
12,16,884,884
12,17,921,921
12,18,894,894
12,19,941,939
12,20,960,944
12,21,890,887
12,22,899,899
12,23,874,872
12,24,884,867
13,14,923,923
13,15,903,848
13,16,899,892
13,17,854,854
13,18,906,906
13,19,898,898
13,20,882,582
13,21,918,887
13,22,901,898
13,23,919,919
13,24,873,873
14,15,904,447
14,16,916,864
14,17,941,941
14,18,911,911
14,19,958,958
14,20,959,132
14,21,905,603
14,22,946,939
14,23,896,896
14,24,936,936
15,16,885,885
15,17,942,942
15,18,886,882
15,19,854,786
15,20,905,905
15,21,905,905
15,22,866,866
15,23,930,920
15,24,928,658
16,17,888,888
16,18,876,875
16,19,904,898
16,20,931,931
16,21,930,930
16,22,918,918
16,23,949,948
16,24,914,899
17,18,901,901
17,19,858,857
17,20,897,897
17,21,915,915
17,22,917,917
17,23,909,909
17,24,923,922
18,19,935,935
18,20,923,905
18,21,903,903
18,22,910,909
18,23,883,883
18,24,894,894
19,20,935,677
19,21,922,911
19,22,895,895
19,23,942,941
19,24,914,914
20,21,953,953
20,22,905,905
20,23,865,864
20,24,911,893
21,22,871,870
21,23,916,916
21,24,938,936
22,23,920,920
22,24,907,907
23,24,924,924
