src,dst,generated,served
0,1,754,754
0,2,765,765
0,3,767,767
0,4,752,734
0,5,756,756
0,6,761,761
0,7,774,769
0,8,750,624
0,9,776,660
0,10,762,762
0,11,723,716
0,12,750,622
0,13,786,521
0,14,775,549
0,15,772,764
0,16,768,696
0,17,799,461
0,18,765,333
0,19,743,470
0,20,752,736
0,21,746,559
0,22,753,489
0,23,770,406
0,24,741,606
1,2,731,731
1,3,779,773
1,4,794,794
1,5,758,757
1,6,752,752
1,7,763,762
1,8,747,723
1,9,763,700
1,10,766,756
1,11,803,803
1,12,747,739
1,13,721,603
1,14,753,621
1,15,810,717
1,16,780,772
1,17,732,584
1,18,717,412
1,19,752,468
1,20,721,618
1,21,727,681
1,22,718,500
1,23,763,453
1,24,773,578
2,3,770,766
2,4,774,774
2,5,698,689
2,6,715,715
2,7,711,711
2,8,711,711
2,9,748,740
2,10,732,695
2,11,730,721
2,12,708,707
2,13,779,768
2,14,719,699
2,15,738,627
2,16,736,627
2,17,725,698
2,18,718,586
2,19,780,667
2,20,717,589
2,21,803,660
2,22,784,660
2,23,749,603
2,24,782,601
3,4,715,715
3,5,723,619
3,6,779,739
3,7,742,740
3,8,746,746
3,9,759,759
3,10,772,644
3,11,803,664
3,12,740,714
3,13,760,759
3,14,736,730
3,15,751,531
3,16,726,435
3,17,772,592
3,18,777,753
3,19,719,652
3,20,750,558
3,21,775,490
3,22,718,520
3,23,739,642
3,24,784,702
4,5,742,616
4,6,699,614
4,7,781,773
4,8,783,783
4,9,816,816
4,10,795,682
4,11,790,575
4,12,796,712
4,13,769,764
4,14,722,722
4,15,757,623
4,16,788,490
4,17,712,506
4,18,752,727
4,19,810,808
4,20,778,687
4,21,742,488
4,22,783,583
4,23,726,678
4,24,775,767
5,6,745,745
5,7,741,741
5,8,759,730
5,9,744,694
5,10,770,770
5,11,818,818
5,12,707,700
5,13,744,618
5,14,732,562
5,15,739,739
5,16,800,800
5,17,761,752
5,18,801,561
5,19,765,378
5,20,758,757
5,21,789,787
5,22,746,716
5,23,729,570
5,24,752,464
6,7,770,770
6,8,801,799
6,9,759,709
6,10,796,796
6,11,785,785
6,12,747,746
6,13,778,757
6,14,768,598
6,15,767,760
6,16,769,765
6,17,710,709
6,18,764,675
6,19,761,442
6,20,793,782
6,21,763,757
6,22,694,683
6,23,763,689
6,24,765,508
7,8,784,784
7,9,749,749
7,10,763,734
7,11,773,771
7,12,785,785
7,13,783,783
7,14,762,739
7,15,776,611
7,16,759,720
7,17,735,733
7,18,772,763
7,19,762,645
7,20,712,490
7,21,727,665
7,22,814,801
7,23,782,755
7,24,759,610
8,9,768,768
8,10,769,670
8,11,716,665
8,12,727,725
8,13,760,760
8,14,751,751
8,15,769,495
8,16,732,449
8,17,766,703
8,18,738,736
8,19,779,763
8,20,744,416
8,21,730,347
8,22,708,523
8,23,786,782
8,24,782,742
9,10,777,645
9,11,744,673
9,12,742,730
9,13,763,763
9,14,786,786
9,15,755,603
9,16,748,514
9,17,793,662
9,18,781,768
9,19,760,759
9,20,769,650
9,21,745,433
9,22,776,562
9,23,775,668
9,24,738,731
10,11,801,801
10,12,730,728
10,13,748,727
10,14,784,754
10,15,780,779
10,16,707,707
10,17,765,743
10,18,761,619
10,19,739,600
10,20,777,776
10,21,732,726
10,22,761,720
10,23,770,575
10,24,787,563
11,12,814,814
11,13,767,766
11,14,723,709
11,15,768,766
11,16,777,777
11,17,786,785
11,18,737,699
11,19,770,648
11,20,742,739
11,21,772,771
11,22,752,746
11,23,748,632
11,24,743,586
12,13,789,788
12,14,795,795
12,15,800,793
12,16,693,692
12,17,732,732
12,18,750,749
12,19,767,764
12,20,741,710
12,21,779,775
12,22,777,777
12,23,776,769
12,24,784,731
13,14,757,757
13,15,691,616
13,16,729,702
13,17,749,748
13,18,746,745
13,19,737,737
13,20,781,671
13,21,730,671
13,22,764,762
13,23,710,708
13,24,726,723
14,15,751,679
14,16,770,688
14,17,783,775
14,18,779,779
14,19,771,771
14,20,747,650
14,21,753,658
14,22,757,735
14,23,786,786
14,24,763,763
15,16,781,781
15,17,730,730
15,18,769,762
15,19,728,694
15,20,762,762
15,21,764,764
15,22,728,727
15,23,734,694
15,24,773,718
16,17,791,791
16,18,737,735
16,19,740,733
16,20,749,748
16,21,735,734
16,22,701,701
16,23,784,778
16,24,675,653
17,18,724,724
17,19,763,763
17,20,764,764
17,21,762,762
17,22,723,723
17,23,762,762
17,24,828,827
18,19,771,771
18,20,749,726
18,21,744,744
18,22,709,709
18,23,728,727
18,24,757,757
19,20,744,699
19,21,761,740
19,22,743,743
19,23,708,708
19,24,779,779
20,21,750,750
20,22,735,734
20,23,732,732
20,24,723,702
21,22,747,747
21,23,766,766
21,24,770,768
22,23,739,739
22,24,759,759
23,24,715,715
