src,dst,generated,served
0,1,754,752
0,2,730,727
0,3,777,771
0,4,746,740
0,5,784,780
0,6,675,661
0,7,791,777
0,8,724,697
0,9,767,749
0,10,770,748
0,11,800,770
0,12,749,721
0,13,757,719
1,0,0,0
1,2,744,734
1,3,779,762
1,4,715,710
1,5,707,696
1,6,786,772
1,7,725,714
1,8,803,783
1,9,753,736
1,10,745,720
1,11,752,731
1,12,723,689
1,13,723,693
2,0,0,0
2,1,0,0
2,3,772,762
2,4,771,762
2,5,765,757
2,6,783,760
2,7,732,720
2,8,748,706
2,9,771,736
2,10,714,657
2,11,771,692
2,12,747,687
2,13,785,690
3,0,0,0
3,1,0,0
3,2,0,0
3,4,737,733
3,5,737,731
3,6,732,718
3,7,755,731
3,8,749,728
3,9,791,748
3,10,752,734
3,11,691,665
3,12,718,656
3,13,777,731
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,772,759
4,6,731,721
4,7,761,748
4,8,742,718
4,9,733,714
4,10,788,766
4,11,748,717
4,12,756,729
4,13,742,669
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,769,762
5,7,775,758
5,8,763,754
5,9,732,719
5,10,761,747
5,11,757,751
5,12,773,752
5,13,755,743
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,739,731
6,8,764,747
6,9,786,769
6,10,769,741
6,11,775,740
6,12,782,744
6,13,748,694
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,756,736
7,9,766,744
7,10,769,755
7,11,772,736
7,12,744,721
7,13,755,722
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,682,671
8,10,789,785
8,11,760,753
8,12,752,750
8,13,733,723
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,711,706
9,11,769,761
9,12,752,746
9,13,768,759
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,754,748
10,12,803,801
10,13,697,689
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,804,797
11,13,803,801
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,768,759
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
