src,dst,generated,served
0,1,727,723
0,2,754,747
0,3,769,762
0,4,742,737
0,5,746,742
0,6,805,792
0,7,713,703
0,8,724,704
0,9,739,722
0,10,746,722
0,11,738,693
0,12,719,685
0,13,757,715
1,0,0,0
1,2,745,736
1,3,680,667
1,4,726,721
1,5,734,727
1,6,725,716
1,7,718,709
1,8,721,694
1,9,735,709
1,10,705,674
1,11,714,687
1,12,778,745
1,13,751,714
2,0,0,0
2,1,0,0
2,3,724,714
2,4,771,758
2,5,764,750
2,6,719,694
2,7,713,694
2,8,727,689
2,9,746,714
2,10,770,706
2,11,779,690
2,12,726,673
2,13,745,653
3,0,0,0
3,1,0,0
3,2,0,0
3,4,730,719
3,5,757,745
3,6,676,656
3,7,745,709
3,8,744,715
3,9,767,705
3,10,718,684
3,11,728,690
3,12,730,661
3,13,738,707
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,734,728
4,6,754,741
4,7,770,754
4,8,693,676
4,9,776,753
4,10,715,693
4,11,745,695
4,12,764,737
4,13,746,670
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,714,707
5,7,773,768
5,8,743,736
5,9,779,758
5,10,739,728
5,11,732,724
5,12,753,733
5,13,739,729
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,787,771
6,8,730,711
6,9,702,674
6,10,744,713
6,11,725,693
6,12,678,649
6,13,764,716
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,781,752
7,9,760,738
7,10,785,759
7,11,751,718
7,12,774,745
7,13,737,701
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,710,695
8,10,743,741
8,11,765,754
8,12,755,753
8,13,757,746
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,780,773
9,11,732,722
9,12,704,699
9,13,751,739
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,796,790
10,12,738,738
10,13,767,754
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,712,702
11,13,741,739
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,751,746
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
