src,dst,generated,served
0,1,707,689
0,2,679,663
0,3,691,675
0,4,718,693
0,5,711,692
0,6,718,703
0,7,664,642
0,8,703,682
0,9,717,700
0,10,684,660
0,11,703,685
0,12,681,662
0,13,668,648
1,0,0,0
1,2,680,662
1,3,706,679
1,4,689,665
1,5,660,645
1,6,661,641
1,7,711,689
1,8,681,668
1,9,702,681
1,10,668,655
1,11,658,640
1,12,684,669
1,13,697,679
2,0,0,0
2,1,0,0
2,3,709,686
2,4,686,664
2,5,681,663
2,6,669,645
2,7,659,644
2,8,702,682
2,9,681,660
2,10,710,688
2,11,710,687
2,12,678,657
2,13,701,692
3,0,0,0
3,1,0,0
3,2,0,0
3,4,690,674
3,5,707,689
3,6,704,688
3,7,677,655
3,8,685,669
3,9,679,669
3,10,697,680
3,11,682,668
3,12,696,678
3,13,703,693
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,701,684
4,6,718,699
4,7,699,684
4,8,707,694
4,9,666,650
4,10,709,689
4,11,702,680
4,12,706,688
4,13,636,615
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,779,756
5,7,682,666
5,8,685,669
5,9,725,705
5,10,715,690
5,11,739,712
5,12,701,683
5,13,649,636
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,693,665
6,8,714,700
6,9,650,633
6,10,663,636
6,11,646,629
6,12,656,642
6,13,663,648
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,683,668
7,9,721,697
7,10,693,675
7,11,765,747
7,12,714,696
7,13,685,667
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,668,654
8,10,665,649
8,11,714,694
8,12,662,650
8,13,670,656
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,705,689
9,11,712,697
9,12,707,682
9,13,727,704
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,722,702
10,12,699,681
10,13,685,671
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,661,648
11,13,700,685
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,661,648
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
