src,dst,generated,served
0,1,175,175
0,2,179,178
0,3,176,175
0,4,176,174
0,5,189,167
0,6,160,135
0,7,176,162
0,8,176,172
0,9,183,171
0,10,173,171
0,11,172,172
0,12,201,189
0,13,187,186
0,14,171,170
0,15,164,161
0,16,190,181
0,17,175,159
0,18,174,172
0,19,165,164
0,20,173,172
0,21,166,157
0,22,184,157
0,23,208,175
0,24,170,169
0,25,165,159
0,26,162,144
0,27,160,135
1,0,0,0
1,2,193,193
1,3,194,194
1,4,147,146
1,5,172,138
1,6,193,124
1,7,168,114
1,8,198,171
1,9,185,136
1,10,199,198
1,11,196,196
1,12,171,131
1,13,199,198
1,14,181,179
1,15,162,144
1,16,171,135
1,17,167,109
1,18,194,192
1,19,177,176
1,20,188,187
1,21,203,180
1,22,183,151
1,23,187,143
1,24,153,152
1,25,177,175
1,26,154,137
1,27,154,117
2,0,0,0
2,1,0,0
2,3,185,185
2,4,172,170
2,5,161,128
2,6,168,131
2,7,205,171
2,8,173,159
2,9,193,148
2,10,173,171
2,11,182,180
2,12,169,148
2,13,175,175
2,14,157,156
2,15,165,159
2,16,165,133
2,17,159,126
2,18,151,148
2,19,188,188
2,20,171,171
2,21,199,187
2,22,170,140
2,23,187,150
2,24,194,193
2,25,164,163
2,26,165,139
2,27,158,127
3,0,0,0
3,1,0,0
3,2,0,0
3,4,170,170
3,5,179,164
3,6,149,128
3,7,188,169
3,8,155,148
3,9,183,156
3,10,186,186
3,11,195,195
3,12,182,165
3,13,204,204
3,14,202,202
3,15,173,166
3,16,176,162
3,17,153,126
3,18,203,200
3,19,191,190
3,20,172,171
3,21,199,180
3,22,182,155
3,23,170,141
3,24,166,165
3,25,174,171
3,26,204,178
3,27,178,142
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,157,150
4,6,164,157
4,7,182,180
4,8,179,176
4,9,157,149
4,10,176,175
4,11,157,157
4,12,173,168
4,13,201,198
4,14,204,204
4,15,154,153
4,16,178,172
4,17,183,179
4,18,165,165
4,19,163,161
4,20,143,140
4,21,184,177
4,22,179,168
4,23,172,161
4,24,188,184
4,25,183,179
4,26,153,141
4,27,175,159
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,157,157
5,7,177,176
5,8,171,170
5,9,182,181
5,10,157,133
5,11,179,168
5,12,183,181
5,13,175,151
5,14,193,175
5,15,154,153
5,16,179,176
5,17,192,191
5,18,160,147
5,19,144,117
5,20,152,133
5,21,190,187
5,22,188,186
5,23,177,177
5,24,180,137
5,25,173,142
5,26,193,192
5,27,164,161
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,185,184
6,8,171,169
6,9,162,162
6,10,174,145
6,11,157,146
6,12,145,144
6,13,187,152
6,14,165,148
6,15,189,188
6,16,167,165
6,17,158,158
6,18,183,168
6,19,169,132
6,20,172,148
6,21,181,179
6,22,173,171
6,23,171,169
6,24,163,131
6,25,173,149
6,26,176,176
6,27,169,169
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,168,167
7,9,169,169
7,10,167,149
7,11,156,150
7,12,175,174
7,13,179,148
7,14,172,162
7,15,147,146
7,16,177,174
7,17,183,182
7,18,209,199
7,19,192,153
7,20,180,155
7,21,181,178
7,22,165,165
7,23,181,180
7,24,173,145
7,25,171,151
7,26,180,178
7,27,193,191
8,0,0,0
