src,dst,generated,served
0,1,188,188
0,2,184,183
0,3,157,157
0,4,183,182
0,5,173,170
0,6,163,154
0,7,146,145
0,8,189,185
0,9,165,157
0,10,185,183
0,11,165,163
0,12,161,155
0,13,186,183
0,14,179,178
0,15,171,164
0,16,149,146
0,17,160,149
0,18,191,191
0,19,168,160
0,20,185,181
0,21,185,178
0,22,187,170
0,23,178,151
0,24,165,163
0,25,205,204
0,26,157,135
0,27,154,128
1,0,0,0
1,2,182,180
1,3,187,185
1,4,178,176
1,5,198,187
1,6,197,175
1,7,175,168
1,8,184,181
1,9,171,164
1,10,145,144
1,11,178,176
1,12,167,160
1,13,190,190
1,14,169,165
1,15,176,168
1,16,167,157
1,17,163,147
1,18,188,186
1,19,180,174
1,20,156,154
1,21,164,156
1,22,146,133
1,23,194,159
1,24,202,199
1,25,164,163
1,26,177,145
1,27,173,136
2,0,0,0
2,1,0,0
2,3,174,173
2,4,150,150
2,5,175,168
2,6,177,171
2,7,184,178
2,8,175,173
2,9,176,171
2,10,156,154
2,11,181,179
2,12,147,145
2,13,153,153
2,14,180,180
2,15,181,173
2,16,176,169
2,17,180,160
2,18,182,181
2,19,158,156
2,20,187,185
2,21,177,165
2,22,170,150
2,23,161,144
2,24,177,176
2,25,197,196
2,26,172,147
2,27,175,145
3,0,0,0
3,1,0,0
3,2,0,0
3,4,166,165
3,5,170,163
3,6,156,154
3,7,164,159
3,8,183,174
3,9,149,146
3,10,175,174
3,11,146,144
3,12,177,167
3,13,177,175
3,14,176,175
3,15,158,149
3,16,180,168
3,17,164,153
3,18,168,163
3,19,176,172
3,20,156,153
3,21,184,169
3,22,173,148
3,23,181,153
3,24,143,140
3,25,173,171
3,26,160,119
3,27,181,131
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,180,174
4,6,150,146
4,7,161,157
4,8,161,155
4,9,178,172
4,10,157,155
4,11,169,169
4,12,175,167
4,13,147,147
4,14,179,177
4,15,173,166
4,16,172,169
4,17,193,190
4,18,170,168
4,19,159,158
4,20,167,165
4,21,184,178
4,22,168,151
4,23,171,147
4,24,159,156
4,25,173,164
4,26,192,155
4,27,171,121
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,186,186
5,7,169,166
5,8,185,185
5,9,177,176
5,10,171,154
5,11,167,153
5,12,166,164
5,13,174,145
5,14,169,149
5,15,159,157
5,16,168,168
5,17,172,169
5,18,191,166
5,19,184,136
5,20,180,141
5,21,178,171
5,22,166,164
5,23,171,170
5,24,190,131
5,25,177,130
5,26,175,168
5,27,191,190
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,176,175
6,8,171,170
6,9,151,150
6,10,191,171
6,11,154,140
6,12,170,170
6,13,160,140
6,14,143,125
6,15,178,177
6,16,194,192
6,17,165,164
6,18,169,146
6,19,175,132
6,20,162,133
6,21,161,159
6,22,162,160
6,23,173,171
6,24,166,103
6,25,154,99
6,26,174,167
6,27,203,201
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,177,177
7,9,170,169
7,10,154,146
7,11,164,156
7,12,165,163
7,13,188,177
7,14,161,155
7,15,180,178
7,16,166,163
7,17,180,179
7,18,173,151
7,19,165,127
7,20,183,154
7,21,188,181
7,22,164,163
7,23,169,167
7,24,175,124
7,25,187,136
7,26,183,179
7,27,151,146
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,169,169
8,10,154,150
8,11,157,155
8,12,171,171
8,13,180,175
8,14,183,180
8,15,173,172
8,16,194,192
8,17,207,206
8,18,166,163
8,19,157,142
8,20,184,159
8,21,186,183
8,22,179,178
8,23,166,165
8,24,193,142
8,25,158,126
8,26,194,192
8,27,183,182
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,185,179
9,11,182,172
9,12,186,183
9,13,184,173
9,14,169,165
9,15,175,174
9,16,174,174
9,17,174,173
9,18,165,156
9,19,175,146
9,20,162,143
9,21,178,177
9,22,173,171
9,23,157,156
9,24,174,141
9,25,158,124
9,26,174,174
9,27,153,152
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,166,166
10,12,183,179
10,13,168,168
10,14,191,191
10,15,160,153
10,16,153,150
10,17,180,163
10,18,172,171
10,19,179,177
10,20,182,180
10,21,185,181
10,22,203,186
10,23,189,161
10,24,183,180
10,25,170,164
10,26,175,155
10,27,168,132
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,156,154
11,13,206,206
11,14,159,158
11,15,177,170
11,16,186,184
11,17,146,141
11,18,159,157
11,19,190,188
11,20,170,169
11,21,161,159
11,22,174,168
11,23,167,160
11,24,154,153
11,25,173,172
11,26,182,170
11,27,193,175
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,166,160
12,14,172,164
12,15,180,178
12,16,143,143
12,17,180,179
12,18,176,172
12,19,169,143
12,20,179,165
12,21,174,174
12,22,162,159
12,23,201,200
12,24,160,143
12,25,156,135
12,26,186,185
12,27,165,165
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
13,14,184,183
13,15,166,164
13,16,181,176
13,17,177,163
13,18,162,161
13,19,172,172
13,20,177,177
13,21,203,197
13,22,169,157
13,23,186,161
13,24,180,177
13,25,139,137
13,26,177,160
13,27,163,143
14,0,0,0
14,1,0,0
14,2,0,0
14,3,0,0
14,4,0,0
14,5,0,0
14,6,0,0
14,7,0,0
14,8,0,0
14,9,0,0
14,10,0,0
14,11,0,0
14,12,0,0
14,13,0,0
14,15,176,171
14,16,186,186
14,17,160,154
