src,dst,success
0,1,3243
0,3,5163
1,2,3714
2,3,4823
2,13,6718
3,4,8709
3,10,4887
4,8,10566
4,11,5578
5,6,2394
5,7,3809
6,9,5279
7,8,6949
8,9,7569
8,12,6099
8,15,8200
9,17,5270
10,11,7571
10,13,5909
11,14,6286
11,15,10380
12,16,4765
12,17,3786
13,14,6319
13,19,6370
13,20,5470
14,18,5635
15,16,6874
15,21,7671
16,22,5040
17,23,5135
18,20,6637
18,21,10322
19,24,3181
20,25,5495
21,26,7691
22,23,4124
22,26,4189
23,27,2999
24,25,2460
26,27,3228
