src,dst,success
0,1,3025
0,3,4913
1,2,3620
2,3,4754
2,13,6875
3,4,8511
3,10,4938
4,8,10489
4,11,5799
5,6,2295
5,7,3743
6,9,5068
7,8,6977
8,9,7430
8,12,6030
8,15,8187
9,17,5365
10,11,7563
10,13,5887
11,14,6237
11,15,10320
12,16,4628
12,17,3635
13,14,6315
13,19,6437
13,20,5397
14,18,5498
15,16,6674
15,21,7574
16,22,5011
17,23,5142
18,20,6472
18,21,10210
19,24,3190
20,25,5719
21,26,7541
22,23,4139
22,26,4052
23,27,2938
24,25,2537
26,27,3109
