src,dst,generated,served
0,1,704,702
0,2,727,724
0,3,749,735
0,4,741,711
0,5,727,710
0,6,777,766
0,7,722,720
0,8,734,712
0,9,733,689
0,10,748,675
0,11,755,683
0,12,736,662
0,13,702,637
1,0,0,0
1,2,726,722
1,3,722,717
1,4,766,756
1,5,709,702
1,6,679,652
1,7,733,718
1,8,730,663
1,9,744,681
1,10,758,746
1,11,737,681
1,12,741,659
1,13,727,668
2,0,0,0
2,1,0,0
2,3,723,718
2,4,754,744
2,5,734,733
2,6,742,699
2,7,718,711
2,8,756,695
2,9,729,708
2,10,736,671
2,11,692,632
2,12,771,753
2,13,774,714
3,0,0,0
3,1,0,0
3,2,0,0
3,4,700,698
3,5,664,647
3,6,755,744
3,7,711,680
3,8,722,672
3,9,728,657
3,10,703,697
3,11,702,697
3,12,717,672
3,13,726,716
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,5,752,747
4,6,685,683
4,7,676,667
4,8,717,672
4,9,713,701
4,10,716,701
4,11,756,695
4,12,766,751
4,13,724,690
5,0,0,0
5,1,0,0
5,2,0,0
5,3,0,0
5,4,0,0
5,6,732,713
5,7,749,709
5,8,737,726
5,9,725,724
5,10,689,650
5,11,750,738
5,12,729,726
5,13,700,688
6,0,0,0
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,7,762,762
6,8,717,705
6,9,708,663
6,10,722,659
6,11,747,669
6,12,755,684
6,13,752,680
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,8,732,723
7,9,698,670
7,10,719,669
7,11,703,691
7,12,702,654
7,13,729,716
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,9,745,740
8,10,732,730
8,11,702,701
8,12,700,700
8,13,698,697
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,692,655
9,11,712,705
9,12,756,745
9,13,722,717
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,733,730
10,12,717,715
10,13,729,728
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,690,690
11,13,720,717
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,709,709
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
