src,dst,avg_delay,max_delay,count
22,23,0.1469135802469136,5.0,810
10,11,0.0,0.0,747
14,24,0.09014423076923077,2.0,832
0,2,0.08550185873605948,2.0,807
11,16,0.06701030927835051,4.0,776
7,8,0.06105834464043419,3.0,737
10,15,0.07672301690507152,3.0,769
10,20,0.1093167701863354,3.0,805
12,18,0.12483745123537061,3.0,769
5,15,0.18922305764411027,4.0,798
9,13,0.05053191489361702,3.0,752
0,3,0.13315926892950392,3.0,766
10,16,0.06748466257668712,4.0,815
6,15,0.31273644388398486,5.0,793
7,21,1.7945205479452055,5.0,730
6,13,0.9026217228464419,5.0,801
16,19,0.3684895833333333,5.0,768
4,9,0.0,0.0,806
7,14,0.30625,5.0,800
15,16,0.0,0.0,796
17,22,0.0,0.0,759
0,8,0.4481012658227848,5.0,790
5,13,1.9594843462246778,5.0,543
8,11,0.7080745341614907,5.0,805
16,22,0.10568031704095113,4.0,757
9,22,2.335570469798658,5.0,596
5,17,1.031372549019608,5.0,765
13,15,1.1171052631578948,5.0,760
11,15,0.09205548549810845,5.0,793
22,24,0.11563731931668857,4.0,761
7,10,0.3407960199004975,5.0,804
1,9,0.6141935483870967,5.0,775
8,19,0.2711864406779661,5.0,767
6,7,0.10097323600973236,2.0,822
11,21,0.13860103626943004,4.0,772
6,16,0.16377171215880892,4.0,806
0,5,0.0,0.0,782
1,6,0.0,0.0,780
16,17,0.08408796895213454,4.0,773
19,24,0.0,0.0,763
5,16,0.2703030303030303,5.0,825
6,10,0.056009334889148193,4.0,857
15,21,0.00125,1.0,800
21,23,0.2558441558441558,5.0,770
7,16,0.8027465667915106,5.0,801
18,21,0.20786516853932585,5.0,712
4,13,0.1111111111111111,3.0,792
3,18,0.6837270341207349,5.0,762
11,22,0.3307593307593308,5.0,777
12,15,0.22944297082228116,4.0,754
3,9,0.001314060446780552,1.0,761
15,23,0.5513307984790875,5.0,789
1,15,0.42303030303030303,5.0,825
5,7,0.1439299123904881,4.0,799
12,22,0.14917825537294563,4.0,791
2,10,0.4868421052631579,5.0,760
0,14,2.1179245283018866,5.0,636
5,14,2.5123152709359604,5.0,406
2,23,2.4268585131894485,5.0,417
1,5,0.0,0.0,819
14,23,0.125,4.0,800
6,22,0.6055408970976254,5.0,758
1,16,0.2949029126213592,5.0,824
10,12,0.12611464968152866,3.0,785
0,24,1.914656771799629,5.0,539
5,20,0.3054187192118227,5.0,812
4,20,2.3908256880733947,5.0,545
15,24,1.0325644504748983,5.0,737
7,11,0.2012820512820513,4.0,780
2,8,0.0641025641025641,2.0,780
12,23,0.22490470139771285,5.0,787
16,20,0.0,0.0,742
12,16,0.1712846347607053,4.0,794
11,13,0.21279373368146215,4.0,766
16,23,0.22576530612244897,4.0,784
20,22,0.13624678663239073,4.0,778
9,17,1.072929542645241,5.0,809
10,22,0.857916102841678,5.0,739
4,6,0.5642076502732241,5.0,732
6,23,1.66875,5.0,640
0,21,0.9715061058344641,5.0,737
4,18,0.6701570680628273,5.0,764
0,12,0.38451268357810414,5.0,749
0,9,0.9924050632911392,5.0,790
3,8,0.0,0.0,729
8,16,2.8646616541353382,5.0,532
2,22,1.293078055964654,5.0,679
5,21,0.3189873417721519,4.0,790
5,10,0.05813953488372093,2.0,774
23,24,0.0,0.0,782
12,21,0.29864864864864865,5.0,740
12,20,0.5344619105199516,5.0,827
10,17,0.29739776951672864,5.0,807
17,18,0.07994579945799458,3.0,738
14,17,0.17086092715231788,5.0,755
20,23,0.221001221001221,5.0,819
3,14,0.14841849148418493,4.0,822
9,11,1.3464788732394366,5.0,710
0,13,1.662162162162162,5.0,740
1,20,1.1991465149359886,5.0,703
1,19,3.3315926892950394,5.0,383
3,12,0.46503067484662575,5.0,815
2,3,0.06684491978609626,3.0,748
9,14,0.06273525721455459,4.0,797
4,15,3.4688995215311005,5.0,418
5,19,3.0217391304347827,5.0,322
17,23,0.05690072639225181,4.0,826
8,12,0.1303780964797914,4.0,767
8,17,0.5840821566110398,5.0,779
14,22,0.3333333333333333,5.0,789
14,21,1.5234604105571847,5.0,682
16,24,0.5935563816604709,5.0,807
7,20,2.158904109589041,5.0,365
9,12,0.1859872611464968,5.0,785
0,17,1.817790530846485,5.0,697
3,11,1.4866385372714486,5.0,711
4,8,0.0,0.0,760
4,24,1.0711175616835995,5.0,689
18,24,0.0,0.0,766
1,3,0.14302884615384615,4.0,832
