episode,avg_delay
0,0.0
1,0.14814814814814814
2,0.5454545454545454
3,0.08695652173913043
4,0.84
5,0.4
6,0.29411764705882354
7,1.2
8,0.5151515151515151
9,0.2727272727272727
10,0.39285714285714285
11,0.2631578947368421
12,0.15384615384615385
13,1.6764705882352942
14,0.08
15,0.8461538461538461
16,0.6363636363636364
17,0.21428571428571427
18,1.0588235294117647
19,1.5625
20,0.47058823529411764
21,0.45
22,0.0
23,0.0
24,1.52
25,0.4666666666666667
26,0.631578947368421
27,0.0
28,0.5555555555555556
29,0.9090909090909091
30,1.5294117647058822
31,0.35294117647058826
32,0.42857142857142855
33,0.6
34,0.19230769230769232
35,0.8518518518518519
36,0.2608695652173913
37,0.65
38,0.8095238095238095
39,0.8461538461538461
40,0.21428571428571427
41,0.47368421052631576
42,1.2222222222222223
43,0.5666666666666667
44,0.23076923076923078
45,0.4857142857142857
46,0.6571428571428571
47,0.07407407407407407
48,0.14285714285714285
49,1.1612903225806452
50,0.1111111111111111
51,0.42857142857142855
52,0.6
53,1.2173913043478262
54,0.23076923076923078
55,0.23076923076923078
56,1.0606060606060606
57,0.43333333333333335
58,0.2962962962962963
59,0.05
60,0.23529411764705882
61,0.38095238095238093
62,0.6666666666666666
63,0.25
64,0.0
65,0.6666666666666666
66,1.4814814814814814
67,0.7
68,0.5909090909090909
69,1.0714285714285714
70,1.04
71,0.22727272727272727
72,0.7777777777777778
73,0.32142857142857145
74,0.6086956521739131
75,0.5
76,0.8333333333333334
77,0.35294117647058826
78,0.23529411764705882
79,0.5
80,1.4285714285714286
81,0.7586206896551724
82,0.65625
83,0.25
84,0.21428571428571427
85,0.8333333333333334
86,0.14285714285714285
87,0.8421052631578947
88,0.7857142857142857
89,0.0
90,0.30434782608695654
91,0.3125
92,0.7777777777777778
93,0.5185185185185185
94,0.4666666666666667
95,0.4782608695652174
96,0.9166666666666666
97,0.35714285714285715
98,0.125
99,0.4166666666666667
100,0.3888888888888889
101,1.125
102,0.0
103,0.55
104,0.2857142857142857
105,0.38095238095238093
106,0.7727272727272727
107,1.0
108,0.2
109,0.7647058823529411
110,0.17647058823529413
111,0.0
112,1.2
113,1.5517241379310345
114,0.75
115,0.0
116,1.2727272727272727
117,1.2307692307692308
118,1.5454545454545454
119,0.6666666666666666
120,0.3125
121,0.6666666666666666
122,0.5833333333333334
123,0.6
124,0.2727272727272727
125,1.0
126,0.13636363636363635
127,0.30434782608695654
128,0.0
129,1.105263157894737
130,1.0625
131,1.5
132,0.36585365853658536
133,0.0
134,0.2
135,1.1612903225806452
136,0.4090909090909091
137,0.0
138,1.3461538461538463
139,0.0
140,0.0
141,1.9
142,0.7419354838709677
143,0.125
144,1.4074074074074074
145,0.9142857142857143
146,0.0
147,0.4
148,0.0
149,1.7916666666666667
150,1.2666666666666666
151,0.7631578947368421
152,0.15384615384615385
153,0.10344827586206896
154,0.0
155,0.75
156,0.5294117647058824
157,0.23076923076923078
158,0.46153846153846156
159,0.5882352941176471
160,0.6
161,0.7368421052631579
162,1.0740740740740742
163,0.5454545454545454
164,0.16666666666666666
165,0.4
166,0.4230769230769231
167,0.5769230769230769
168,1.2727272727272727
169,0.19230769230769232
170,0.0
171,1.0833333333333333
172,1.0
173,1.1
174,0.3333333333333333
175,1.4074074074074074
176,0.11764705882352941
177,0.7857142857142857
178,0.7241379310344828
179,0.11538461538461539
180,0.0
181,0.9090909090909091
182,0.5625
183,1.0
184,0.0
185,0.7619047619047619
186,0.07692307692307693
187,1.1428571428571428
188,1.0740740740740742
189,0.5833333333333334
190,0.4166666666666667
191,0.0
192,0.6923076923076923
193,1.0588235294117647
194,1.2857142857142858
195,0.3448275862068966
196,0.42857142857142855
197,0.20689655172413793
198,0.06666666666666667
199,0.9285714285714286
200,0.4666666666666667
201,0.8888888888888888
202,0.3333333333333333
203,0.896551724137931
204,1.0526315789473684
205,0.2903225806451613
206,0.21428571428571427
207,0.21052631578947367
208,0.13333333333333333
209,0.6875
210,0.5
211,1.2666666666666666
212,0.08333333333333333
213,0.782608695652174
214,0.34782608695652173
215,0.7857142857142857
216,0.21739130434782608
217,0.0
218,0.4444444444444444
219,0.5789473684210527
220,0.19047619047619047
221,0.6111111111111112
222,0.5652173913043478
223,0.23809523809523808
224,0.058823529411764705
225,0.3157894736842105
226,0.15789473684210525
227,1.0
228,0.72
229,0.0
230,0.7222222222222222
231,0.16666666666666666
232,0.7692307692307693
233,0.7272727272727273
234,1.0384615384615385
235,0.4230769230769231
236,0.64
237,0.0
238,0.8636363636363636
239,0.34782608695652173
240,0.6333333333333333
241,0.6666666666666666
242,0.3225806451612903
243,0.17647058823529413
244,0.7692307692307693
245,0.6785714285714286
246,0.42857142857142855
247,0.5
248,1.0
249,0.8518518518518519
250,0.05555555555555555
251,0.0
252,0.0
253,1.5217391304347827
254,1.1666666666666667
255,2.057142857142857
256,0.30303030303030304
257,0.391304347826087
258,0.35
259,0.21428571428571427
260,0.8888888888888888
261,0.0
262,0.6470588235294118
263,0.35714285714285715
264,0.95
265,0.7142857142857143
266,0.8
267,0.0
268,1.5555555555555556
269,0.4
270,0.7
271,0.6538461538461539
272,0.08695652173913043
273,0.3684210526315789
274,1.1071428571428572
275,0.8461538461538461
276,0.1111111111111111
277,0.0
278,1.8095238095238095
279,0.0
280,0.8421052631578947
281,0.0
282,0.0
283,1.7916666666666667
284,1.173913043478261
285,1.1333333333333333
286,0.6363636363636364
287,0.5714285714285714
288,0.08333333333333333
289,1.9047619047619047
290,0.0
291,0.9473684210526315
292,0.4090909090909091
293,1.6296296296296295
294,0.14285714285714285
295,0.8
296,0.47058823529411764
297,0.0
298,1.8888888888888888
299,0.5333333333333333
300,0.8333333333333334
301,0.0
302,0.5714285714285714
303,0.0
304,1.6923076923076923
305,0.0
306,1.0909090909090908
307,1.0
308,0.0
309,1.6842105263157894
310,0.8571428571428571
311,0.5
312,1.6153846153846154
313,0.56
314,0.07142857142857142
315,0.6923076923076923
316,1.1111111111111112
317,0.08333333333333333
318,0.0
319,1.6
320,0.14285714285714285
321,0.8461538461538461
322,1.206896551724138
323,0.42424242424242425
324,0.46153846153846156
325,0.5882352941176471
326,0.6956521739130435
327,0.0
328,1.16
329,0.7333333333333333
330,0.26666666666666666
331,0.5
332,0.0
333,1.263157894736842
334,1.896551724137931
335,0.4782608695652174
336,0.0
337,0.9473684210526315
338,0.0
339,1.4
340,0.8333333333333334
341,0.5862068965517241
342,0.22727272727272727
343,0.17647058823529413
344,0.35294117647058826
345,0.6666666666666666
346,1.0909090909090908
347,0.0
348,0.0
349,1.28
350,0.631578947368421
351,1.1538461538461537
352,0.3181818181818182
353,0.07692307692307693
354,1.3888888888888888
355,1.1428571428571428
356,0.36
357,0.8333333333333334
358,0.34782608695652173
359,0.48
360,0.9032258064516129
361,0.08333333333333333
362,0.23529411764705882
363,0.0
364,1.6956521739130435
365,1.0454545454545454
366,1.53125
367,0.0
368,0.5454545454545454
369,0.9523809523809523
370,1.16
371,0.7916666666666666
372,0.6
373,0.8529411764705882
374,0.0
375,0.12
376,0.90625
377,0.0
378,0.35714285714285715
379,1.0
380,0.17647058823529413
381,1.4193548387096775
382,0.15
383,1.3333333333333333
384,0.8148148148148148
385,1.2105263157894737
386,0.0
387,0.42857142857142855
388,0.5161290322580645
389,0.2
390,0.375
391,0.375
392,0.631578947368421
393,0.8421052631578947
394,0.47368421052631576
395,0.0
396,0.35
397,0.1875
398,0.9047619047619048
399,0.41379310344827586
400,0.3125
401,0.6153846153846154
402,0.4583333333333333
403,0.0
404,1.15
405,0.9047619047619048
406,0.3333333333333333
407,0.0
408,0.8235294117647058
409,0.21428571428571427
410,1.4137931034482758
411,0.7419354838709677
412,0.0
413,1.1818181818181819
414,1.380952380952381
415,0.5625
416,1.6
417,0.0
418,0.5769230769230769
419,0.625
420,0.29411764705882354
421,0.7
