src,dst,success
0,1,3101
0,3,4829
1,2,3705
2,3,4870
2,13,6973
3,4,8530
3,10,4923
4,8,10412
4,11,5639
5,6,2419
5,7,3912
6,9,5114
7,8,6878
8,9,7425
8,12,6119
8,15,8278
9,17,5372
10,11,7596
10,13,5966
11,14,6321
11,15,10222
12,16,4881
12,17,3667
13,14,6442
13,19,6429
13,20,5578
14,18,5651
15,16,6878
15,21,7617
16,22,5071
17,23,5246
18,20,6561
18,21,10164
19,24,3407
20,25,5680
21,26,7456
22,23,4197
22,26,4199
23,27,3037
24,25,2476
26,27,3214
