src,dst,success
0,1,2914
0,3,4958
1,2,3642
2,3,4610
2,13,6694
3,4,8504
3,10,4834
4,8,10424
4,11,5587
5,6,2273
5,7,3686
6,9,5026
7,8,6837
8,9,7265
8,12,6065
8,15,8120
9,17,5177
10,11,7567
10,13,5741
11,14,6175
11,15,10278
12,16,4571
12,17,3499
13,14,6361
13,19,6435
13,20,5454
14,18,5429
15,16,6845
15,21,7554
16,22,5030
17,23,5102
18,20,6598
18,21,10167
19,24,3212
20,25,5631
21,26,7788
22,23,4088
22,26,4100
23,27,2949
24,25,2455
26,27,3261
