episode,avg_delay
0,0.0
1,0.4117647058823529
2,0.9230769230769231
3,1.368421052631579
4,0.2
5,0.35714285714285715
6,0.5
7,0.25
8,1.2307692307692308
9,0.0
10,0.0
11,0.8333333333333334
12,0.2631578947368421
13,0.0
14,0.875
15,1.0
16,0.8
17,0.85
18,0.11764705882352941
19,0.23076923076923078
20,1.411764705882353
21,0.6363636363636364
22,0.5
23,1.0
24,0.7692307692307693
25,0.0
26,0.38095238095238093
27,0.2631578947368421
28,0.0
29,0.6153846153846154
30,0.07142857142857142
31,0.1
32,0.5882352941176471
33,0.7058823529411765
34,0.3
35,0.7272727272727273
36,0.5
37,0.0
38,0.5
39,0.08333333333333333
40,0.16666666666666666
41,0.5
42,0.3157894736842105
43,0.0
44,0.5
45,0.16666666666666666
46,0.7857142857142857
47,0.71875
48,0.1111111111111111
49,0.09523809523809523
50,0.375
51,0.5555555555555556
52,0.3125
53,0.23529411764705882
54,0.631578947368421
55,0.2631578947368421
56,0.21052631578947367
57,0.15789473684210525
58,0.2
59,0.4117647058823529
60,0.16666666666666666
61,0.9411764705882353
62,0.3684210526315789
63,0.0
64,1.0
65,0.16666666666666666
66,0.45
67,0.3333333333333333
68,1.173913043478261
69,0.2413793103448276
70,0.0
71,0.06666666666666667
72,0.2857142857142857
73,0.1875
74,0.1875
75,0.0
76,0.9090909090909091
77,0.2916666666666667
78,0.07407407407407407
79,0.36
80,0.5925925925925926
81,0.08333333333333333
82,0.05555555555555555
83,0.3125
84,0.0
85,0.6190476190476191
86,0.3333333333333333
87,0.15
88,0.2857142857142857
89,0.1
90,0.4
91,0.47619047619047616
92,0.0
93,0.25
94,0.8846153846153846
95,0.6956521739130435
96,0.21428571428571427
97,1.1578947368421053
98,0.6842105263157895
99,0.0
100,0.7058823529411765
101,1.0
102,0.0
103,0.7142857142857143
104,0.25
105,0.8666666666666667
106,0.0
107,0.46153846153846156
108,0.2
109,0.07142857142857142
110,0.23076923076923078
111,0.52
112,0.1111111111111111
113,0.35714285714285715
114,0.0
115,1.2
116,0.8235294117647058
117,0.7142857142857143
118,0.4444444444444444
119,0.3076923076923077
120,0.3333333333333333
121,0.56
122,0.0
123,0.8461538461538461
124,0.9230769230769231
125,0.0
126,0.0
127,1.0526315789473684
128,0.0
129,1.1428571428571428
130,0.0
131,0.0
132,0.0
133,1.65625
134,0.3157894736842105
135,0.0
136,0.5
137,0.8571428571428571
138,0.84
139,0.0
140,0.1
141,0.5
142,0.10526315789473684
143,0.6086956521739131
144,0.0
145,0.2727272727272727
